Date,SPY,QQQ,IWM,EFA,EEM,AGG,TLT,LQD,HYG,GLD,VNQ,XLE
2022-02-25,412.948486328125,336.73687744140625,191.89260864257812,66.035888671875,42.94699478149414,94.69495391845703,116.80035400390625,103.29560089111328,65.14806365966797,176.5500030517578,88.0055923461914,29.648090362548828
2022-02-28,411.89190673828125,337.739990234375,192.66966247558594,64.77957916259766,42.3846435546875,95.37774658203125,119.36041259765625,104.39981842041016,65.19481658935547,178.3800048828125,86.69512176513672,30.37982749938965
2022-03-01,405.6186828613281,332.56866455078125,189.04026794433594,63.36402130126953,41.822296142578125,95.91522216796875,120.74041748046875,104.75689697265625,65.01258087158203,181.6199951171875,86.23857116699219,30.6854305267334
2022-03-02,413.0805358886719,338.1490173339844,193.54147338867188,64.16027069091797,41.894859313964844,94.76409149169922,116.61323547363281,103.16419982910156,65.16898345947266,179.72999572753906,87.8534164428711,31.387033462524414
2022-03-03,411.0240478515625,333.3185729980469,191.2482452392578,62.89510726928711,41.3053092956543,95.08434295654297,117.80099487304688,103.54144287109375,64.9734878540039,180.8000030517578,88.57208251953125,31.473121643066406
2022-03-04,407.6845703125,328.4881286621094,188.25375366210938,61.07258224487305,40.470855712890625,95.46515655517578,119.83463287353516,103.64202117919922,64.55116271972656,183.67999267578125,88.9779052734375,32.3813362121582
2022-03-07,395.66644287109375,316.37310791015625,183.57254028320312,59.135032653808594,38.956138610839844,94.91123962402344,118.92035675048828,102.3846435546875,63.98810577392578,186.41000366210938,87.21932220458984,32.8591194152832
2022-03-08,392.66656494140625,314.9025573730469,184.58648681640625,59.64817428588867,39.083126068115234,94.57368469238281,117.72412109375,101.77272033691406,63.76126480102539,191.50999450683594,86.79656982421875,33.37562561035156
2022-03-09,403.1943054199219,326.238525390625,189.7888946533203,62.14309310913086,40.18968200683594,94.37461853027344,116.57050323486328,101.94876098632812,64.2930908203125,185.82000732421875,88.1324234008789,32.355506896972656
2022-03-10,401.3736267089844,322.6156005859375,189.44773864746094,61.399925231933594,39.43685531616211,93.84664916992188,114.89569854736328,100.7835922241211,63.75347137451172,186.39999389648438,88.35225677490234,33.345497131347656
2022-03-11,396.2701721191406,315.9251403808594,186.4248809814453,60.736385345458984,38.61148452758789,93.82935333251953,115.28020477294922,100.74166107177734,63.29207992553711,185.08999633789062,87.65049743652344,33.0786247253418
2022-03-14,393.37408447265625,309.85797119140625,182.6154327392578,61.29376220703125,37.6772575378418,92.92056274414062,112.5885238647461,99.2830810546875,62.54127883911133,182.3000030517578,86.9656753540039,32.08863830566406
2022-03-15,402.0245056152344,319.5771789550781,185.524658203125,61.877689361572266,37.7316780090332,93.12830352783203,112.3919906616211,100.06266784667969,63.010528564453125,178.88999938964844,87.54903411865234,30.913564682006836
2022-03-16,410.9390869140625,331.4292907714844,191.3619384765625,64.09834289550781,40.77016830444336,93.19751739501953,113.49430084228516,100.91769409179688,63.89425277709961,180.00999450683594,88.58897399902344,30.77151870727539
2022-03-17,416.0803527832031,335.44158935546875,194.36590576171875,64.63801574707031,40.56155776977539,93.35334777832031,112.64836883544922,101.90682220458984,64.33219909667969,180.88999938964844,89.95864868164062,31.830373764038086
2022-03-18,420.6375732421875,342.30743408203125,196.41278076171875,65.26618194580078,41.14204025268555,93.56105041503906,114.02410125732422,102.1080093383789,64.5433578491211,179.3000030517578,89.95864868164062,31.80024528503418
2022-03-21,420.5145568847656,341.3557434082031,194.67857360839844,64.85920715332031,40.507137298583984,92.64361572265625,111.38372802734375,100.69135284423828,63.800384521484375,180.6699981689453,89.40909576416016,33.08216857910156
2022-03-22,425.4352111816406,348.06427001953125,196.63072204589844,65.46967315673828,41.2418098449707,92.39260864257812,109.95669555664062,100.44825744628906,64.12885284423828,179.36000061035156,89.63737487792969,32.83882522583008
2022-03-23,419.956298828125,343.06207275390625,193.21925354003906,64.6203384399414,40.96971130371094,92.7734375,112.36637115478516,100.7332763671875,63.92552947998047,181.80999755859375,88.63168334960938,33.40373229980469
2022-03-24,426.286865234375,350.687255859375,195.44107055664062,65.22193908691406,41.18739318847656,92.5656967163086,111.48625946044922,100.77519989013672,64.0584945678711,183.1300048828125,89.19277954101562,33.486297607421875
2022-03-25,428.36859130859375,350.3947448730469,195.70692443847656,65.25733184814453,40.86086654663086,91.83004760742188,109.93963623046875,99.97884368896484,63.59707260131836,182.3800048828125,90.30640411376953,34.22068786621094
2022-03-28,431.4156188964844,355.8161926269531,195.77340698242188,65.04499816894531,40.99692153930664,92.0550765991211,110.87953186035156,100.5321273803711,63.99592208862305,179.05999755859375,91.26702117919922,33.37331008911133
2022-03-29,436.7525939941406,361.93975830078125,201.0145263671875,66.48709869384766,41.69532012939453,92.48782348632812,111.71695709228516,101.37873077392578,64.78580474853516,179.13999938964844,93.94485473632812,33.286407470703125
2022-03-30,434.0558166503906,357.94189453125,196.9792022705078,66.21282958984375,41.57740783691406,92.73880767822266,112.5885238647461,101.61346435546875,64.59027099609375,180.5800018310547,93.2647705078125,33.67315673828125
2022-03-31,427.37506103515625,353.5052795410156,194.8998565673828,65.11577606201172,40.95157241821289,92.69554901123047,112.86198425292969,101.37873077392578,64.35565185546875,180.64999389648438,92.12564086914062,33.21688461303711
2022-04-01,428.5863342285156,352.83233642578125,197.0836944580078,65.72622680664062,41.63182830810547,92.53082275390625,113.29161834716797,101.71893310546875,64.35093688964844,179.5,93.91932678222656,33.486297607421875
2022-04-04,432.2578125,360.0968017578125,197.40647888183594,65.99164581298828,42.36650848388672,92.60883331298828,112.50423431396484,102.0717544555664,64.8377914428711,180.3699951171875,93.46027374267578,33.52975082397461
2022-04-05,426.7978515625,352.10113525390625,192.7350311279297,65.09808349609375,41.58647918701172,91.67268371582031,109.96251678466797,100.28251647949219,63.99759292602539,179.24000549316406,93.001220703125,33.00395202636719
2022-04-06,422.5301818847656,344.45654296875,190.0005645751953,64.31952667236328,41.042274475097656,91.43868255615234,109.07247161865234,99.69446563720703,63.49504089355469,179.66000366210938,94.10635375976562,33.19949722290039
2022-04-07,424.65924072265625,345.2755432128906,189.3833770751953,64.46107482910156,40.71574020385742,91.23930358886719,108.25090026855469,99.23249053955078,63.39296340942383,180.33999633789062,93.17125701904297,33.6340446472168
2022-04-08,423.5237731933594,340.4488525390625,187.87371826171875,64.48763275146484,40.75202560424805,90.7799072265625,107.07844543457031,98.45123291015625,63.00815963745117,181.47000122070312,93.32426452636719,34.559627532958984
2022-04-11,416.2847900390625,332.394775390625,186.6109161376953,63.80638885498047,40.244102478027344,90.38984680175781,105.38392639160156,97.49359893798828,62.57628631591797,182.3699951171875,92.32113647460938,33.52105712890625
2022-04-12,414.7423095703125,330.9906005859375,187.19955444335938,63.328636169433594,40.117122650146484,90.67589569091797,105.23844909667969,97.5608139038086,63.05528259277344,183.77000427246094,92.18512725830078,34.07727813720703
2022-04-13,419.4925842285156,337.71868896484375,190.7601318359375,64.00987243652344,40.643184661865234,90.85791778564453,105.4524154663086,98.06480407714844,63.43218994140625,184.64999389648438,92.83971405029297,34.58570098876953
2022-04-14,414.2691650390625,329.9960632324219,188.9086456298828,63.71791076660156,40.117122650146484,90.12117004394531,103.33856201171875,96.92237854003906,63.00815963745117,184.0399932861328,92.44017028808594,34.69868850708008
2022-04-18,414.4395751953125,330.2495422363281,187.63633728027344,63.3463249206543,39.98107147216797,89.84374237060547,102.82508850097656,96.18315124511719,62.906089782714844,184.61000061035156,92.06611633300781,35.20710754394531
2022-04-19,421.12969970703125,337.63092041015625,191.37725830078125,63.647125244140625,39.781524658203125,89.29765319824219,102.05485534667969,95.41873931884766,62.85111999511719,181.82000732421875,94.07234954833984,34.920291900634766
2022-04-20,420.8173828125,332.7067565917969,192.1083984375,64.0718002319336,39.54570388793945,89.8091049194336,104.1087875366211,96.40995788574219,63.04743576049805,182.7100067138672,95.63655853271484,35.055015563964844
2022-04-21,414.524658203125,325.82269287109375,187.80723571777344,63.381717681884766,38.78380584716797,89.31501770019531,103.33856201171875,95.38516235351562,62.61555480957031,182.05999755859375,94.97348022460938,33.94256591796875
2022-04-22,403.15045166015625,317.29083251953125,182.9459228515625,62.34659957885742,38.439151763916016,89.22835540771484,102.68815612792969,95.27591705322266,62.238643646240234,180.2899932861328,93.30725860595703,33.11258316040039
2022-04-25,405.48773193359375,321.3666076660156,184.05679321289062,62.045780181884766,38.15797805786133,89.82642364501953,103.71511840820312,96.33435821533203,62.76476287841797,177.0500030517578,93.0692367553711,32.01751708984375
2022-04-26,393.7444763183594,309.2366638183594,178.25547790527344,60.311710357666016,37.323524475097656,90.10379791259766,104.75923156738281,96.28398132324219,62.39567184448242,177.32000732421875,91.5390625,32.06097412109375
2022-04-27,394.8515930175781,308.8660888671875,177.51487731933594,60.585994720458984,37.75889205932617,89.73975372314453,103.41559600830078,95.35992431640625,62.08944320678711,175.97999572753906,90.93547821044922,32.530296325683594
2022-04-28,404.8253173828125,319.83575439453125,180.8285369873047,61.44416809082031,38.30309295654297,89.70507049560547,103.56964111328125,95.64555358886719,62.434940338134766,176.92999267578125,92.61017608642578,33.5167121887207
2022-04-29,389.8647766113281,305.4435729980469,175.6063995361328,60.7275390625,38.439151763916016,89.16766357421875,102.22602081298828,94.58712768554688,61.66539764404297,176.91000366210938,88.35966491699219,32.656307220458984
2022-05-02,392.2115783691406,310.543212890625,177.44842529296875,60.57714080810547,38.384727478027344,88.68226623535156,100.45406341552734,94.0263900756836,61.669334411621094,173.6300048828125,86.22590637207031,33.17777633666992
2022-05-03,394.009521484375,310.8747863769531,178.96759033203125,61.028350830078125,38.6659049987793,88.88197326660156,101.13130950927734,94.63257598876953,61.99254608154297,174.08999633789062,87.29705047607422,34.10770034790039
2022-05-04,406.0082092285156,321.3861389160156,183.7434844970703,62.0988655090332,39.083126068115234,89.45506286621094,101.68853759765625,95.55870819091797,62.62321472167969,175.8000030517578,88.3001708984375,35.524322509765625
2022-05-05,391.5774841308594,305.1997985839844,176.2900390625,60.09938430786133,37.64097595214844,88.56938934326172,98.90242767333984,94.09375,61.51168441772461,175.1300048828125,85.94538116455078,34.989830017089844
2022-05-06,389.24029541015625,301.5433044433594,173.35614013671875,59.515464782714844,37.12398147583008,88.1960220336914,97.44508361816406,93.29389953613281,61.164833068847656,175.4199981689453,84.92525482177734,36.03274917602539
2022-05-09,376.7778015136719,289.7447814941406,166.0640869140625,57.7194709777832,36.053707122802734,88.6301498413086,98.30232238769531,93.62226104736328,60.518402099609375,172.8800048828125,81.18480682373047,33.05175018310547
2022-05-10,377.6484680175781,293.2648620605469,166.1116180419922,58.15299606323242,36.226036071777344,88.89935302734375,99.19388580322266,94.0179672241211,60.86528015136719,171.4199981689453,79.70561981201172,33.351585388183594
2022-05-11,371.6490173339844,284.567138671875,161.98138427734375,57.807945251464844,35.97208023071289,89.22931671142578,101.10562133789062,94.45576477050781,60.50265121459961,172.82000732421875,79.53560638427734,33.79917526245117
2022-05-12,371.2610778808594,283.89434814453125,163.88034057617188,57.66638946533203,35.73625564575195,89.39430236816406,100.91699981689453,94.49786376953125,60.47900390625,170.1699981689453,80.15618133544922,33.94256591796875
2022-05-13,380.1370849609375,294.4153747558594,169.07398986816406,59.26773452758789,36.72489929199219,89.01220703125,99.42536926269531,94.00112915039062,60.54994583129883,168.7899932861328,82.27293395996094,35.102821350097656
2022-05-16,378.59466552734375,291.0026550292969,168.2669219970703,59.32083511352539,36.579776763916016,89.21195220947266,99.32247161865234,94.12738800048828,60.46324920654297,170.39999389648438,81.75437927246094,36.028404235839844
2022-05-17,386.38250732421875,298.5400390625,173.41310119628906,60.426734924316406,37.477718353271484,88.72570037841797,98.12229919433594,93.5886001586914,60.40806198120117,169.3300018310547,82.86801147460938,36.44557189941406
2022-05-18,370.8067932128906,283.884521484375,167.33645629882812,58.984622955322266,36.579776763916016,89.08171844482422,100.21405029296875,93.93377685546875,59.91141891479492,169.4199981689453,80.46221160888672,35.511295318603516
2022-05-19,368.53570556640625,282.3634948730469,167.61180114746094,59.55084991455078,37.16026306152344,89.30747985839844,100.45406341552734,94.18634796142578,60.313453674316406,171.91000366210938,80.10516357421875,35.38092803955078
2022-05-20,368.6965637207031,281.4858093261719,167.18455505371094,59.957828521728516,37.314449310302734,89.57662963867188,101.59423828125,94.6494140625,60.2740364074707,172.02999877929688,80.615234375,35.533023834228516
2022-05-23,375.59490966796875,286.166259765625,169.2069091796875,60.975257873535156,37.59563064575195,89.28141784667969,99.92256927490234,94.31263732910156,60.51054763793945,172.8300018310547,81.55036163330078,36.47165298461914
2022-05-24,372.727783203125,280.08184814453125,166.70030212402344,60.87793731689453,36.94257736206055,89.9673843383789,101.89427947998047,95.55026245117188,60.873172760009766,174.1300048828125,82.23892211914062,36.61070251464844
2022-05-25,376.0207824707031,284.0015563964844,169.7006378173828,60.89563751220703,37.12398147583008,90.34077453613281,102.29718780517578,96.53534698486328,61.79547119140625,173.0800018310547,82.93600463867188,37.3668098449707
2022-05-26,383.5342102050781,291.8704833984375,173.48907470703125,61.568023681640625,37.7044677734375,90.27130889892578,101.83428955078125,96.56059265136719,62.654720306396484,172.75999450683594,83.03801727294922,37.779632568359375
2022-05-27,392.94964599609375,301.39697265625,178.1605224609375,62.31119918823242,38.139835357666016,90.4189224243164,102.0828628540039,97.06575775146484,63.21442413330078,172.85000610351562,85.26529693603516,38.4705696105957
2022-05-31,390.7447814941406,300.5973815917969,175.94821166992188,61.93961715698242,38.674964904785156,89.84581756591797,99.92256927490234,96.35010528564453,62.670467376708984,171.13999938964844,84.21966552734375,37.89261245727539
2022-06-01,387.5842590332031,298.3742980957031,174.95127868652344,61.284915924072266,38.402870178222656,89.47697448730469,99.80834197998047,95.78804016113281,62.43864822387695,172.22999572753906,83.5225830078125,38.509681701660156
2022-06-02,394.9652099609375,306.54534912109375,179.22396850585938,62.55891418457031,39.06498718261719,89.59008026123047,99.85986328125,95.83024597167969,62.699798583984375,174.35000610351562,84.67022705078125,38.38800048828125
2022-06-03,388.48321533203125,298.5693054199219,177.6098175048828,61.66534423828125,38.430076599121094,89.44220733642578,99.64517974853516,95.52642059326172,62.23286819458008,172.5800018310547,83.53958129882812,38.896427154541016
2022-06-06,389.66607666015625,299.5638122558594,178.37890625,61.9130744934082,38.63869094848633,88.89418029785156,97.80736541748047,94.85125732421875,61.765987396240234,171.82000732421875,83.27604675292969,38.85297393798828
2022-06-07,393.40380859375,302.1477966308594,181.25584411621094,62.0988655090332,38.7566032409668,89.2334213256836,98.8636474609375,95.35762786865234,61.908416748046875,172.94000244140625,84.42369842529297,40.013214111328125
2022-06-08,389.1266174316406,299.973388671875,178.454833984375,61.23183059692383,38.965213775634766,88.86807250976562,97.98772430419922,94.80906677246094,61.37820053100586,172.77999877929688,82.47696685791016,40.100120544433594
2022-06-09,379.87213134765625,291.938720703125,174.75543212890625,59.945926666259766,38.04317855834961,88.77242279052734,98.31403350830078,94.18453216552734,60.88755798339844,172.22999572753906,80.52172088623047,39.213645935058594
2022-06-10,368.85748291015625,281.641845703125,170.01458740234375,58.49905014038086,37.622406005859375,88.08517456054688,97.70430755615234,93.27308654785156,59.85084533691406,174.5399932861328,78.73649597167969,38.54878234863281
2022-06-13,354.8526611328125,268.5465393066406,162.02748107910156,56.56385040283203,36.305213928222656,86.64114379882812,94.63842010498047,91.12098693847656,57.84872055053711,169.92999267578125,74.80052185058594,36.536827087402344
2022-06-14,353.7833557128906,269.0341796875,161.24684143066406,56.03031539916992,36.808311462402344,86.1279067993164,93.44473266601562,90.64840698242188,58.22857666015625,168.57000732421875,74.23096466064453,36.606353759765625
2022-06-15,358.8270568847656,275.7524108886719,163.6077423095703,57.07929229736328,37.29310607910156,87.08479309082031,95.18806457519531,92.06623077392578,59.3602180480957,170.77000427246094,75.99067687988281,35.798091888427734
2022-06-16,346.9512939453125,264.62677001953125,156.0299530029297,55.822322845458984,36.14970397949219,87.2935791015625,95.94379425048828,92.16751098632812,58.41849899291992,172.69000244140625,73.99292755126953,33.78178405761719
2022-06-17,347.69915771484375,267.8445129394531,157.2484893798828,55.59625244140625,36.28691101074219,87.28488159179688,96.25294494628906,92.35315704345703,58.60052490234375,171.27000427246094,74.55401611328125,31.934953689575195
2022-06-21,356.4520263671875,274.6020812988281,160.06634521484375,56.4372444152832,36.872337341308594,86.93689727783203,94.62125396728516,91.42481994628906,58.56095504760742,170.6300048828125,75.59112548828125,33.589385986328125
2022-06-22,355.8058166503906,274.2015380859375,159.76173400878906,56.05744171142578,36.21373748779297,87.67632293701172,97.22339630126953,92.09156799316406,58.545108795166016,171.30999755859375,76.5517578125,32.2447509765625
2022-06-23,359.2936096191406,278.28521728515625,161.67523193359375,55.994140625,36.32350540161133,88.04168701171875,98.0220718383789,92.80044555664062,58.964534759521484,170.25999450683594,78.0061264038086,31.049524307250977
2022-06-24,370.7169494628906,287.8202819824219,166.6826629638672,57.66708755493164,37.1833381652832,87.90245056152344,96.66517639160156,92.9101791381836,59.38396453857422,170.08999633789062,79.66583251953125,31.458181381225586
2022-06-27,369.3009338378906,285.7100830078125,167.30142211914062,57.42293167114258,37.22907638549805,87.51105499267578,95.84078216552734,92.05780792236328,59.01991271972656,169.89999389648438,79.54605865478516,32.380977630615234
2022-06-28,361.7550354003906,277.0054016113281,164.15989685058594,57.034080505371094,37.00040054321289,87.54582977294922,96.28730773925781,92.03246307373047,58.371009826660156,169.6199951171875,78.5793228149414,33.25541687011719
2022-06-29,361.46044921875,277.25946044921875,162.49391174316406,56.81705093383789,36.85404586791992,88.05036926269531,97.79019927978516,92.5810317993164,58.283958435058594,169.49000549316406,78.09166717529297,32.09973907470703
2022-06-30,358.5238037109375,273.8205261230469,161.227783203125,56.50959014892578,36.68024444580078,88.45050811767578,98.64897918701172,92.85954284667969,58.25230407714844,168.4600067138672,77.94624328613281,31.42302894592285
2022-07-01,362.3157043457031,275.6279296875,163.1793670654297,56.645233154296875,36.45156478881836,89.18780517578125,99.66178894042969,94.03326416015625,58.807952880859375,168.32000732421875,79.34928131103516,31.893218994140625
2022-07-05,362.9999694824219,280.3465881347656,164.53114318847656,55.4334716796875,36.16800308227539,89.3533706665039,100.44481658935547,94.00786590576172,58.7523307800293,164.75,79.1268539428711,30.62767791748047
2022-07-06,364.22601318359375,282.1441955566406,163.31265258789062,55.47869110107422,35.94847106933594,88.75203704833984,98.75823974609375,93.54241943359375,58.529727935791016,162.13999938964844,78.98140716552734,30.104768753051758
2022-07-07,369.68109130859375,288.1817626953125,167.17767333984375,56.31968307495117,36.67109680175781,88.55162811279297,97.88916015625,93.53398895263672,59.48361587524414,162.22999572753906,79.19529724121094,31.190143585205078
2022-07-08,369.376953125,288.5433044433594,167.1586456298828,56.38298416137695,36.67109680175781,88.22045135498047,96.80496215820312,93.38166046142578,59.53132629394531,162.3000030517578,78.77609252929688,31.17696189880371
2022-07-11,365.15740966796875,282.378662109375,163.7981719970703,55.46964645385742,35.692352294921875,88.63005828857422,98.47433471679688,93.6440200805664,59.197471618652344,161.42999267578125,78.60498046875,30.878149032592773
2022-07-12,361.92608642578125,279.6431884765625,163.23651123046875,55.46060562133789,35.55514144897461,88.75203704833984,99.05944061279297,93.77938842773438,59.435951232910156,160.8300018310547,78.29700469970703,30.27614402770996
2022-07-13,360.0253601074219,279.0667419433594,163.0936737060547,55.4334716796875,35.47281265258789,89.07449340820312,100.19526672363281,94.48175811767578,59.37234115600586,161.60000610351562,77.92057037353516,30.227813720703125
2022-07-14,359.1510009765625,280.06329345703125,161.41818237304688,54.65577697753906,35.15266799926758,88.76075744628906,99.3778076171875,93.88094329833984,59.261070251464844,159.3300018310547,77.21904754638672,29.656557083129883
2022-07-15,366.01263427734375,285.1434631347656,164.77865600585938,55.52391052246094,35.33560562133789,89.10936737060547,99.93714904785156,94.63411712646484,60.01622009277344,159.00999450683594,78.52799224853516,30.13991928100586
